icao_code,airline_name,origin_destination,arrival_departure,scheduled_charter,average_delay_mins,station,retrieved_at,visibility,wind_speed,temperature,dewpoint,flight_rules,low_visibility_flag,strong_wind_flag,ifr_flag,temp_dewpoint_delta,fog_risk_flag,total_flights,delayed_flights,weather_delay_mins,carrier_delay_mins,nas_delay_mins,security_delay_mins,late_aircraft_delay_mins,year,month,data_source
KPHX,Delta Air Lines,Arrival,Arrival,Scheduled,13.503554502369669,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,844.0,169.0,0.13270142180094788,7.845971563981043,2.09478672985782,0.0,3.4300947867298577,2024.0,8.0,Delta Airlines Operational Data
KSAN,Delta Air Lines,Arrival,Arrival,Scheduled,13.118063754427391,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,847.0,200.0,0.38961038961038963,7.355371900826446,3.040141676505313,0.0,2.332939787485242,2024.0,8.0,Delta Airlines Operational Data
KSEA,Delta Air Lines,Arrival,Arrival,Scheduled,12.162162162162161,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2960.0,499.0,0.8966216216216216,5.247972972972973,2.2476351351351354,0.016216216216216217,3.7537162162162163,2024.0,8.0,Delta Airlines Operational Data
KSFO,Delta Air Lines,Arrival,Arrival,Scheduled,15.28888888888889,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1215.0,309.0,0.23045267489711935,7.4716049382716045,4.0,0.0,3.5868312757201646,2024.0,8.0,Delta Airlines Operational Data
KSLC,Delta Air Lines,Arrival,Arrival,Scheduled,12.754574132492113,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,4755.0,742.0,0.5034700315457413,4.705783385909569,1.2946372239747634,0.0,6.25068349106204,2024.0,8.0,Delta Airlines Operational Data
KTPA,Delta Air Lines,Arrival,Arrival,Scheduled,19.39905213270142,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1055.0,253.0,0.5687203791469194,8.477725118483413,5.555450236966824,0.0,4.797156398104265,2024.0,8.0,Delta Airlines Operational Data
KATL,Delta Air Lines,Arrival,Arrival,Scheduled,31.350645582474975,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,20679.0,5544.0,0.6348953044151071,15.56129406644422,4.578654673823686,0.015039411963828037,10.560762125828134,2024.0,7.0,Delta Airlines Operational Data
KAUS,Delta Air Lines,Arrival,Arrival,Scheduled,28.4498031496063,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1016.0,395.0,0.2952755905511811,13.036417322834646,6.585629921259843,0.0,8.53248031496063,2024.0,7.0,Delta Airlines Operational Data
KBNA,Delta Air Lines,Arrival,Arrival,Scheduled,23.834710743801654,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,726.0,193.0,0.44077134986225897,15.362258953168045,2.5289256198347108,0.0,5.502754820936639,2024.0,7.0,Delta Airlines Operational Data
KBOS,Delta Air Lines,Arrival,Arrival,Scheduled,23.550887830229538,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2309.0,600.0,0.8306626245127761,11.57600692940667,2.7314854915547855,0.0,8.412732784755306,2024.0,7.0,Delta Airlines Operational Data
KBWI,Delta Air Lines,Arrival,Arrival,Scheduled,28.08786610878661,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,478.0,176.0,1.0690376569037656,15.44560669456067,3.510460251046025,0.0,8.06276150627615,2024.0,7.0,Delta Airlines Operational Data
KCLT,Delta Air Lines,Arrival,Arrival,Scheduled,26.797202797202797,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,572.0,157.0,1.0227272727272727,18.132867132867133,3.2045454545454546,0.0,4.437062937062937,2024.0,7.0,Delta Airlines Operational Data
KDCA,Delta Air Lines,Arrival,Arrival,Scheduled,26.26993865030675,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,815.0,247.0,0.9165644171779141,15.084662576687117,4.958282208588957,0.0,5.310429447852761,2024.0,7.0,Delta Airlines Operational Data
KDEN,Delta Air Lines,Arrival,Arrival,Scheduled,23.10608695652174,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1150.0,332.0,0.4834782608695652,13.132173913043479,3.9791304347826086,0.0,5.511304347826087,2024.0,7.0,Delta Airlines Operational Data
KDFW,Delta Air Lines,Arrival,Arrival,Scheduled,26.36475023562677,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1061.0,335.0,0.7540056550424128,15.197926484448633,4.3930254476908575,0.0,6.019792648444863,2024.0,7.0,Delta Airlines Operational Data
KDTW,Delta Air Lines,Arrival,Arrival,Scheduled,25.460154241645245,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,5446.0,1321.0,0.5657363202350348,13.794344473007712,2.2280572897539477,0.0,8.872016158648549,2024.0,7.0,Delta Airlines Operational Data
KEWR,Delta Air Lines,Arrival,Arrival,Scheduled,45.189565217391305,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,575.0,244.0,1.5460869565217392,20.156521739130437,18.30086956521739,0.0,5.18608695652174,2024.0,7.0,Delta Airlines Operational Data
KFLL,Delta Air Lines,Arrival,Arrival,Scheduled,25.705882352941178,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,969.0,290.0,0.6491228070175439,16.071207430340557,2.8111455108359134,0.09494324045407637,6.079463364293086,2024.0,7.0,Delta Airlines Operational Data
KIAD,Delta Air Lines,Arrival,Arrival,Scheduled,26.461794019933556,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,301.0,87.0,0.7275747508305648,20.093023255813954,2.6411960132890364,0.0,3.0,2024.0,7.0,Delta Airlines Operational Data
KIAH,Delta Air Lines,Arrival,Arrival,Scheduled,29.604551920341393,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,703.0,237.0,1.7894736842105263,16.170697012802275,6.526315789473684,0.0,5.118065433854907,2024.0,7.0,Delta Airlines Operational Data
KJFK,Delta Air Lines,Arrival,Arrival,Scheduled,28.904017857142858,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2688.0,780.0,0.37797619047619047,14.91703869047619,5.315848214285714,0.04501488095238095,8.248139880952381,2024.0,7.0,Delta Airlines Operational Data
KLAS,Delta Air Lines,Arrival,Arrival,Scheduled,21.768406004288778,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1399.0,392.0,0.48177269478198714,12.41529664045747,4.111508220157255,0.0,4.7598284488920655,2024.0,7.0,Delta Airlines Operational Data
KLAX,Delta Air Lines,Arrival,Arrival,Scheduled,22.709046454767726,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,3272.0,804.0,0.5003056234718827,14.115220048899756,2.4483496332518335,0.03667481662591687,5.608496332518337,2024.0,7.0,Delta Airlines Operational Data
KLGA,Delta Air Lines,Arrival,Arrival,Scheduled,29.500881834215168,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2268.0,668.0,1.167989417989418,12.119047619047619,7.12257495590829,0.018518518518518517,9.072751322751323,2024.0,7.0,Delta Airlines Operational Data
KMCO,Delta Air Lines,Arrival,Arrival,Scheduled,33.13326110509209,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1846.0,635.0,0.7156013001083423,16.507042253521128,7.129469122426869,0.08125677139761647,8.699891657638137,2024.0,7.0,Delta Airlines Operational Data
KMDW,Delta Air Lines,Arrival,Arrival,Scheduled,24.183673469387756,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,147.0,37.0,1.4489795918367347,15.421768707482993,2.360544217687075,0.0,4.9523809523809526,2024.0,7.0,Delta Airlines Operational Data
KMIA,Delta Air Lines,Arrival,Arrival,Scheduled,28.636363636363637,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,957.0,297.0,0.4054336468129572,14.81191222570533,3.954022988505747,0.0,9.464994775339603,2024.0,7.0,Delta Airlines Operational Data
KMSP,Delta Air Lines,Arrival,Arrival,Scheduled,25.31506258092361,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,6951.0,1838.0,0.5989066321392605,12.979427420515034,3.527693856998993,0.0,8.20903467127032,2024.0,7.0,Delta Airlines Operational Data
KORD,Delta Air Lines,Arrival,Arrival,Scheduled,28.218455743879474,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1062.0,332.0,1.2871939736346516,14.77683615819209,6.41713747645951,0.0,5.737288135593221,2024.0,7.0,Delta Airlines Operational Data
KPHL,Delta Air Lines,Arrival,Arrival,Scheduled,23.862254025044724,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,559.0,164.0,1.2110912343470484,12.561717352415027,3.7262969588550985,0.0,6.363148479427549,2024.0,7.0,Delta Airlines Operational Data
KPHX,Delta Air Lines,Arrival,Arrival,Scheduled,21.754266211604097,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,879.0,234.0,0.714448236632537,13.916951080773606,2.1046643913538112,0.0,5.018202502844141,2024.0,7.0,Delta Airlines Operational Data
KSAN,Delta Air Lines,Arrival,Arrival,Scheduled,25.036470588235293,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,850.0,252.0,0.23529411764705882,16.07294117647059,3.7705882352941176,0.0,4.95764705882353,2024.0,7.0,Delta Airlines Operational Data
KSEA,Delta Air Lines,Arrival,Arrival,Scheduled,21.44803229061554,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2973.0,640.0,0.33064244870501175,13.512949882273798,1.7991927346115035,0.0,5.805247225025227,2024.0,7.0,Delta Airlines Operational Data
KSFO,Delta Air Lines,Arrival,Arrival,Scheduled,20.332518337408313,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1227.0,290.0,0.4751426242868786,11.71393643031785,2.180114099429503,0.0,5.963325183374083,2024.0,7.0,Delta Airlines Operational Data
KSLC,Delta Air Lines,Arrival,Arrival,Scheduled,22.75938144329897,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,4850.0,997.0,0.5567010309278351,12.719175257731958,1.2764948453608247,0.0,8.20701030927835,2024.0,7.0,Delta Airlines Operational Data
KTPA,Delta Air Lines,Arrival,Arrival,Scheduled,29.94547134935305,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1082.0,362.0,0.7255083179297597,16.25138632162662,4.878927911275416,0.06561922365988909,8.024029574861368,2024.0,7.0,Delta Airlines Operational Data
KATL,Delta Air Lines,Arrival,Arrival,Scheduled,10.223069257598405,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,20070.0,2719.0,0.48475336322869955,4.829596412556054,1.2621325361235676,0.0026905829596412557,3.6438963627304433,2024.0,6.0,Delta Airlines Operational Data
KAUS,Delta Air Lines,Arrival,Arrival,Scheduled,21.266,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1000.0,338.0,2.217,7.672,6.507,0.0,4.87,2024.0,6.0,Delta Airlines Operational Data
KBNA,Delta Air Lines,Arrival,Arrival,Scheduled,10.387412587412587,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,715.0,137.0,0.057342657342657345,6.380419580419581,1.9188811188811188,0.044755244755244755,1.986013986013986,2024.0,6.0,Delta Airlines Operational Data
KBOS,Delta Air Lines,Arrival,Arrival,Scheduled,20.748995087092453,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2239.0,527.0,1.3474765520321572,7.450200982581509,4.964269763287182,0.0,6.987047789191603,2024.0,6.0,Delta Airlines Operational Data
KBWI,Delta Air Lines,Arrival,Arrival,Scheduled,12.736842105263158,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,456.0,106.0,0.05043859649122807,8.06578947368421,1.9473684210526316,0.0,2.6732456140350878,2024.0,6.0,Delta Airlines Operational Data
KCLT,Delta Air Lines,Arrival,Arrival,Scheduled,11.128390596745026,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,553.0,89.0,0.023508137432188065,5.7974683544303796,2.4990958408679926,0.0,2.8083182640144666,2024.0,6.0,Delta Airlines Operational Data
KDCA,Delta Air Lines,Arrival,Arrival,Scheduled,16.37984496124031,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,774.0,187.0,0.3462532299741602,8.090439276485789,2.838501291989664,0.0,5.104651162790698,2024.0,6.0,Delta Airlines Operational Data
KDEN,Delta Air Lines,Arrival,Arrival,Scheduled,20.229936880072138,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1109.0,311.0,0.33543733092876465,9.796212804328224,5.843101893597836,0.0369702434625789,4.218214607754734,2024.0,6.0,Delta Airlines Operational Data
KDFW,Delta Air Lines,Arrival,Arrival,Scheduled,14.392494929006086,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,986.0,223.0,0.5760649087221096,6.40973630831643,2.9421906693711968,0.0,4.464503042596349,2024.0,6.0,Delta Airlines Operational Data
KDTW,Delta Air Lines,Arrival,Arrival,Scheduled,14.778326058075535,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,5269.0,984.0,0.927690263807174,5.531030556082748,2.1981400645283733,0.0041753653444676405,6.117289808312773,2024.0,6.0,Delta Airlines Operational Data
KEWR,Delta Air Lines,Arrival,Arrival,Scheduled,23.286725663716815,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,565.0,168.0,0.5646017699115045,9.15575221238938,10.98938053097345,0.0,2.576991150442478,2024.0,6.0,Delta Airlines Operational Data
KFLL,Delta Air Lines,Arrival,Arrival,Scheduled,16.67329842931937,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,955.0,220.0,0.5895287958115183,5.854450261780105,7.279581151832461,0.0387434554973822,2.910994764397906,2024.0,6.0,Delta Airlines Operational Data
KIAD,Delta Air Lines,Arrival,Arrival,Scheduled,14.673469387755102,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,294.0,61.0,0.030612244897959183,9.29251700680272,2.227891156462585,0.0,3.122448979591837,2024.0,6.0,Delta Airlines Operational Data
KIAH,Delta Air Lines,Arrival,Arrival,Scheduled,16.3953488372093,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,688.0,172.0,0.11773255813953488,9.18313953488372,3.1424418604651163,0.0,3.95203488372093,2024.0,6.0,Delta Airlines Operational Data
KJFK,Delta Air Lines,Arrival,Arrival,Scheduled,20.751644100580272,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2585.0,627.0,1.1481624758220503,7.912572533849129,7.24642166344294,0.0,4.444487427466151,2024.0,6.0,Delta Airlines Operational Data
KLAS,Delta Air Lines,Arrival,Arrival,Scheduled,10.731831395348838,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1376.0,294.0,0.12063953488372094,5.191133720930233,2.5218023255813953,0.0,2.8982558139534884,2024.0,6.0,Delta Airlines Operational Data
KLAX,Delta Air Lines,Arrival,Arrival,Scheduled,15.209845377090565,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,3169.0,665.0,0.5001577784790154,7.573682549700221,2.1271694540864625,0.022404544020195646,4.98643105080467,2024.0,6.0,Delta Airlines Operational Data
KLGA,Delta Air Lines,Arrival,Arrival,Scheduled,19.83494252873563,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2175.0,453.0,1.5563218390804598,5.261609195402299,7.982528735632184,0.015172413793103448,5.019310344827586,2024.0,6.0,Delta Airlines Operational Data
KMCO,Delta Air Lines,Arrival,Arrival,Scheduled,21.455857856746253,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1801.0,496.0,0.7695724597445863,7.062742920599667,8.319267073847863,0.023320377568017768,5.280955024986119,2024.0,6.0,Delta Airlines Operational Data
KMDW,Delta Air Lines,Arrival,Arrival,Scheduled,7.723404255319149,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,141.0,17.0,0.0,4.283687943262412,3.0354609929078014,0.0,0.40425531914893614,2024.0,6.0,Delta Airlines Operational Data
KMIA,Delta Air Lines,Arrival,Arrival,Scheduled,26.112540192926044,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,933.0,275.0,0.8113612004287245,9.020364415862808,10.605573419078242,0.0,5.67524115755627,2024.0,6.0,Delta Airlines Operational Data
KMSP,Delta Air Lines,Arrival,Arrival,Scheduled,16.649122807017545,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,6555.0,1640.0,0.8245614035087719,4.993287566742945,5.003813882532418,0.021205186880244087,5.806254767353166,2024.0,6.0,Delta Airlines Operational Data
KORD,Delta Air Lines,Arrival,Arrival,Scheduled,20.584761904761905,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1050.0,276.0,1.161904761904762,9.523809523809524,6.300952380952381,0.0,3.598095238095238,2024.0,6.0,Delta Airlines Operational Data
KPHL,Delta Air Lines,Arrival,Arrival,Scheduled,11.295081967213115,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,549.0,102.0,0.17304189435336975,5.692167577413479,1.8961748633879782,0.0,3.5336976320582876,2024.0,6.0,Delta Airlines Operational Data
KPHX,Delta Air Lines,Arrival,Arrival,Scheduled,12.280182232346242,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,878.0,167.0,1.3895216400911161,5.981776765375854,1.7733485193621867,0.0,3.135535307517084,2024.0,6.0,Delta Airlines Operational Data
KSAN,Delta Air Lines,Arrival,Arrival,Scheduled,14.03841536614646,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,833.0,226.0,0.32292917166866747,6.298919567827131,4.303721488595438,0.0,3.112845138055222,2024.0,6.0,Delta Airlines Operational Data
KSEA,Delta Air Lines,Arrival,Arrival,Scheduled,14.777227722772277,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2828.0,620.0,0.16725601131541726,6.498585572842998,2.8755304101838757,0.0,5.235855728429986,2024.0,6.0,Delta Airlines Operational Data
KSFO,Delta Air Lines,Arrival,Arrival,Scheduled,22.653184165232357,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1162.0,394.0,0.11962134251290878,9.527538726333907,9.279690189328743,0.0,3.7263339070567985,2024.0,6.0,Delta Airlines Operational Data
KSLC,Delta Air Lines,Arrival,Arrival,Scheduled,13.630494797196857,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,4709.0,756.0,1.0798471012953919,5.930983223614356,1.0269696326183904,0.004247186239116585,5.588447653429603,2024.0,6.0,Delta Airlines Operational Data
KTPA,Delta Air Lines,Arrival,Arrival,Scheduled,13.250698974836906,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1073.0,245.0,0.39422180801491147,6.1547064305685,2.395153774464119,0.0,4.306616961789375,2024.0,6.0,Delta Airlines Operational Data
KATL,Delta Air Lines,Arrival,Arrival,Scheduled,15.24089341927747,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,20013.0,3877.0,0.746814570529156,4.642632289012142,2.7912356967970817,0.004696946984460101,7.05551391595463,2024.0,5.0,Delta Airlines Operational Data
KAUS,Delta Air Lines,Arrival,Arrival,Scheduled,23.77734753146176,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1033.0,409.0,0.2904162633107454,8.135527589545015,8.332042594385285,0.0,7.019361084220717,2024.0,5.0,Delta Airlines Operational Data
KBNA,Delta Air Lines,Arrival,Arrival,Scheduled,12.16759002770083,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,722.0,151.0,0.23407202216066483,6.1828254847645425,2.6149584487534625,0.0,3.1357340720221605,2024.0,5.0,Delta Airlines Operational Data
KBOS,Delta Air Lines,Arrival,Arrival,Scheduled,19.467111111111112,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2250.0,568.0,0.6991111111111111,8.966222222222223,3.8995555555555557,0.0071111111111111115,5.895111111111111,2024.0,5.0,Delta Airlines Operational Data
KBWI,Delta Air Lines,Arrival,Arrival,Scheduled,13.696774193548388,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,465.0,117.0,0.3741935483870968,7.06236559139785,1.7376344086021505,0.0,4.52258064516129,2024.0,5.0,Delta Airlines Operational Data
KCLT,Delta Air Lines,Arrival,Arrival,Scheduled,9.491803278688524,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,549.0,94.0,0.2604735883424408,4.406193078324226,1.6593806921675773,0.0,3.1657559198542806,2024.0,5.0,Delta Airlines Operational Data
KDCA,Delta Air Lines,Arrival,Arrival,Scheduled,15.604113110539846,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,778.0,205.0,0.2982005141388175,6.694087403598972,3.948586118251928,0.056555269922879174,4.60668380462725,2024.0,5.0,Delta Airlines Operational Data
KDEN,Delta Air Lines,Arrival,Arrival,Scheduled,14.357789855072463,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1104.0,287.0,0.42844202898550726,5.0144927536231885,4.3605072463768115,0.0,4.554347826086956,2024.0,5.0,Delta Airlines Operational Data
KDFW,Delta Air Lines,Arrival,Arrival,Scheduled,30.536585365853657,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1025.0,385.0,1.1873170731707317,9.98829268292683,12.576585365853658,0.0,6.784390243902439,2024.0,5.0,Delta Airlines Operational Data
KDTW,Delta Air Lines,Arrival,Arrival,Scheduled,13.21579636908104,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,5343.0,910.0,0.8985588620625117,4.838293093767546,1.9898933183604717,0.0,5.489051094890511,2024.0,5.0,Delta Airlines Operational Data
KEWR,Delta Air Lines,Arrival,Arrival,Scheduled,12.508771929824562,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,570.0,121.0,0.40350877192982454,4.228070175438597,5.091228070175439,0.0,2.7859649122807015,2024.0,5.0,Delta Airlines Operational Data
KFLL,Delta Air Lines,Arrival,Arrival,Scheduled,15.253092293054234,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1051.0,252.0,0.3054234062797336,4.413891531874405,5.450047573739296,0.0,5.083729781160799,2024.0,5.0,Delta Airlines Operational Data
KIAD,Delta Air Lines,Arrival,Arrival,Scheduled,16.675,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,320.0,78.0,1.171875,10.559375,1.25625,0.0,3.6875,2024.0,5.0,Delta Airlines Operational Data
KIAH,Delta Air Lines,Arrival,Arrival,Scheduled,25.79886685552408,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,706.0,240.0,0.9192634560906515,10.463172804532578,8.475920679886686,0.0,5.9405099150141645,2024.0,5.0,Delta Airlines Operational Data
KJFK,Delta Air Lines,Arrival,Arrival,Scheduled,17.368794326241133,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2679.0,603.0,0.6170212765957447,7.5834266517357225,3.839492347891004,0.010078387458006719,5.318775662560657,2024.0,5.0,Delta Airlines Operational Data
KLAS,Delta Air Lines,Arrival,Arrival,Scheduled,14.105338078291815,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1405.0,357.0,0.399288256227758,6.104626334519573,4.085409252669039,0.0,3.5160142348754446,2024.0,5.0,Delta Airlines Operational Data
KLAX,Delta Air Lines,Arrival,Arrival,Scheduled,17.773620798985416,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,3154.0,744.0,0.8630310716550412,8.434051997463538,2.707038681039949,0.01077996195307546,5.758719086873811,2024.0,5.0,Delta Airlines Operational Data
KLGA,Delta Air Lines,Arrival,Arrival,Scheduled,19.407775377969763,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2315.0,521.0,0.9758099352051836,6.318358531317495,4.91317494600432,0.2833693304535637,6.917062634989201,2024.0,5.0,Delta Airlines Operational Data
KMCO,Delta Air Lines,Arrival,Arrival,Scheduled,15.587888531618436,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1866.0,457.0,0.41854233654876744,5.422829581993569,4.943729903536977,0.0,4.802786709539121,2024.0,5.0,Delta Airlines Operational Data
KMDW,Delta Air Lines,Arrival,Arrival,Scheduled,7.125,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,136.0,19.0,0.0,2.911764705882353,2.514705882352941,0.0,1.6985294117647058,2024.0,5.0,Delta Airlines Operational Data
KMIA,Delta Air Lines,Arrival,Arrival,Scheduled,17.688324873096448,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,985.0,239.0,0.41725888324873095,7.117766497461929,4.812182741116751,0.0,5.341116751269036,2024.0,5.0,Delta Airlines Operational Data
KMSP,Delta Air Lines,Arrival,Arrival,Scheduled,12.033833333333334,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,6000.0,924.0,0.827,5.251333333333333,1.3683333333333334,0.024166666666666666,4.563,2024.0,5.0,Delta Airlines Operational Data
KORD,Delta Air Lines,Arrival,Arrival,Scheduled,24.25943396226415,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1060.0,292.0,0.9952830188679245,8.74622641509434,9.306603773584905,0.0,5.211320754716981,2024.0,5.0,Delta Airlines Operational Data
KPHL,Delta Air Lines,Arrival,Arrival,Scheduled,10.708791208791208,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,546.0,119.0,0.3516483516483517,5.247252747252747,1.6428571428571428,0.0,3.467032967032967,2024.0,5.0,Delta Airlines Operational Data
KPHX,Delta Air Lines,Arrival,Arrival,Scheduled,9.808533916849015,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,914.0,198.0,0.2111597374179431,4.658643326039387,2.8435448577680527,0.0,2.0951859956236323,2024.0,5.0,Delta Airlines Operational Data
KSAN,Delta Air Lines,Arrival,Arrival,Scheduled,11.34060606060606,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,825.0,187.0,0.21818181818181817,5.330909090909091,3.5163636363636366,0.0,2.2751515151515154,2024.0,5.0,Delta Airlines Operational Data
KSEA,Delta Air Lines,Arrival,Arrival,Scheduled,10.216859041622945,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,2859.0,490.0,0.1794333683105981,3.7383700594613503,2.022735222105631,0.016439314445610354,4.259881077299755,2024.0,5.0,Delta Airlines Operational Data
KSFO,Delta Air Lines,Arrival,Arrival,Scheduled,23.423175965665237,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1165.0,485.0,0.5330472103004292,7.884120171673819,11.531330472103004,0.0,3.474678111587983,2024.0,5.0,Delta Airlines Operational Data
KSLC,Delta Air Lines,Arrival,Arrival,Scheduled,10.92438070404172,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,4602.0,728.0,0.6581920903954802,4.6492829204693615,1.3744024337244676,0.0,4.242503259452412,2024.0,5.0,Delta Airlines Operational Data
KTPA,Delta Air Lines,Arrival,Arrival,Scheduled,16.084136722173533,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1141.0,253.0,0.22787028921998248,5.8264680105170905,5.341805433829974,0.0,4.687992988606486,2024.0,5.0,Delta Airlines Operational Data
KTPA,Delta Air Lines,Arrival,Arrival,Scheduled,13.830122591943958,,,9999.0,8.0,22.0,18.0,VFR,False,False,False,4.0,False,1142.0,190.0,0.10070052539404553,3.723292469352014,6.453590192644484,0.0,3.552539404553415,2024.0,4.0,Delta Airlines Operational Data
