DATE,ARR_PUN_DY,DEP_PUN_DY,day_of_week,month,week,LHR_ARR_DELAY_MIN,LHR_DEP_DELAY_MIN
2019-08-14,0.791975507573316,0.718143596377749,2,8,33,20.8024492426684,28.185640362225094
2019-08-15,0.809710610932476,0.735380866888946,3,8,33,19.0289389067524,26.461913311105402
2019-08-16,0.79335214800878,0.718940936863544,4,8,33,20.664785199122004,28.1059063136456
2019-08-17,0.759885193314199,0.67215937869323,5,8,33,24.0114806685801,32.78406213067701
2019-08-18,0.728629187524066,0.654041377537908,6,8,33,27.137081247593397,34.595862246209194
2019-08-19,0.763686391093962,0.696651595156037,0,8,34,23.6313608906038,30.334840484396295
2019-08-20,0.807386162224872,0.737070908739615,1,8,34,19.261383777512798,26.2929091260385
2019-08-21,0.785200575355602,0.719100403665022,2,8,34,21.479942464439805,28.089959633497795
2019-08-22,0.787183345874091,0.713834511226468,3,8,34,21.2816654125909,28.6165488773532
2019-08-23,0.780660523223452,0.707394006865201,4,8,34,21.933947677654796,29.260599313479897
2019-08-24,0.768996239710017,0.692229558151346,5,8,34,23.100376028998305,30.7770441848654
2019-08-25,0.760941463571268,0.685071508918528,6,8,34,23.905853642873197,31.492849108147205
2019-08-26,0.774477724641329,0.705776854823485,0,8,35,22.552227535867097,29.422314517651504
2019-08-27,0.745377047078806,0.678734914689971,1,8,35,25.462295292119396,32.1265085310029
2019-08-28,0.77553839392227,0.699018744496163,2,8,35,22.446160607773002,30.098125550383703
2019-08-29,0.752995819786345,0.678499706491179,3,8,35,24.7004180213655,32.1500293508821
2019-08-30,0.767176281257737,0.696851369778108,4,8,35,23.282371874226303,30.314863022189197
2019-08-31,0.720802606756988,0.635758407687028,5,8,35,27.919739324301197,36.4241592312972
2019-09-01,0.601715566819378,0.52797532066894,6,9,35,39.8284433180622,47.20246793310599
2019-09-02,0.744489103812096,0.676455791724311,0,9,36,25.5510896187904,32.354420827568894
2019-09-03,0.808787840081747,0.746859718093777,1,9,36,19.121215991825302,25.314028190622295
2019-09-04,0.79078227311549,0.723314784368281,2,9,36,20.921772688451,27.6685215631719
2019-09-05,0.775258564462527,0.715712115104344,3,9,36,22.474143553747304,28.428788489565605
2019-09-06,0.770958784437303,0.707099759277206,4,9,36,22.904121556269697,29.290024072279397
2019-09-07,0.779535498226827,0.707441634241245,5,9,36,22.0464501773173,29.255836575875506
2019-09-08,0.751420454545454,0.687757018424376,6,9,36,24.857954545454596,31.2242981575624
2019-09-09,0.807827573968315,0.748279093817665,0,9,37,19.217242603168504,25.1720906182335
2019-09-10,0.758716598788119,0.709395773390217,1,9,37,24.128340121188096,29.060422660978304
2019-09-11,0.79721536043117,0.743850096092249,2,9,37,20.278463956882998,25.614990390775105
2019-09-12,0.803173710680036,0.745211206089724,3,9,37,19.682628931996405,25.478879391027597
2019-09-13,0.749750499001996,0.689387322186174,4,9,37,25.024950099800403,31.061267781382597
2019-09-14,0.760867295444262,0.69491643454039,5,9,37,23.913270455573798,30.508356545961
2019-09-15,0.787116944019279,0.721614829803205,6,9,37,21.2883055980721,27.8385170196795
2019-09-16,0.818434061553181,0.763249306861277,0,9,38,18.1565938446819,23.6750693138723
2019-09-17,0.829540996469204,0.785279685966634,1,9,38,17.045900353079602,21.4720314033366
2019-09-18,0.802509053285049,0.756275879917184,2,9,38,19.749094671495104,24.372412008281596
2019-09-19,0.768954901774096,0.724058246280468,3,9,38,23.1045098225904,27.5941753719532
2019-09-20,0.756021073758153,0.707385204481968,4,9,38,24.397892624184703,29.261479551803205
2019-09-21,0.758365107080497,0.689795336233331,5,9,38,24.163489291950302,31.0204663766669
2019-09-22,0.758113758545165,0.692749485425935,6,9,38,24.188624145483494,30.725051457406504
2019-09-23,0.798192185576362,0.74559071456361,0,9,39,20.180781442363806,25.440928543638996
2019-09-24,0.794575455942281,0.747187447838424,1,9,39,20.542454405771903,25.281255216157604
2019-09-25,0.817511849879878,0.763951979234263,2,9,39,18.248815012012198,23.604802076573705
2019-09-26,0.768637614385359,0.710247801758593,3,9,39,23.136238561464097,28.975219824140698
2019-09-27,0.756543494996151,0.701265334960498,4,9,39,24.345650500384895,29.873466503950198
2019-09-28,0.788211250941164,0.718739908865846,5,9,39,21.178874905883603,28.126009113415396
2019-09-29,0.764696025202761,0.700573690743785,6,9,39,23.530397479723895,29.942630925621504
2019-09-30,0.766682021584628,0.723675120892134,0,9,40,23.331797841537206,27.632487910786597
2019-10-01,0.777035404325665,0.724103482724172,1,10,40,22.2964595674335,27.589651727582797
2019-10-02,0.795242741311442,0.756008887093516,2,10,40,20.475725868855797,24.3991112906484
2019-10-03,0.796685488990611,0.751502002670227,3,10,40,20.331451100938903,24.849799732977296
2019-10-04,0.77426042317944,0.715654005661247,4,10,40,22.573957682056,28.434599433875295
2019-10-05,0.822681963513259,0.769146731964588,5,10,40,17.731803648674106,23.085326803541196
2019-10-06,0.78384626000552,0.736887478878582,6,10,40,21.615373999447996,26.3112521121418
2019-10-07,0.792048826544376,0.746550153513951,0,10,41,20.795117345562396,25.344984648604896
2019-10-08,0.850184475663403,0.815251460321983,1,10,41,14.981552433659695,18.474853967801696
2019-10-09,0.843540060816067,0.805489891684014,2,10,41,15.645993918393298,19.4510108315986
2019-10-10,0.815831277250143,0.769627507163324,3,10,41,18.416872274985696,23.037249283667606
2019-10-11,0.756597853014038,0.713524956173717,4,10,41,24.340214698596196,28.6475043826283
2019-10-12,0.844509751536201,0.789620407851524,5,10,41,15.5490248463799,21.0379592148476
2019-10-13,0.813244335148428,0.766004570223238,6,10,41,18.6755664851572,23.3995429776762
2019-10-14,0.774233508826262,0.738804430074981,0,10,42,22.576649117373805,26.119556992501902
2019-10-15,0.830307785584365,0.793789041584865,1,10,42,16.969221441563498,20.621095841513505
2019-10-16,0.85709261017903,0.808893892485224,2,10,42,14.290738982096995,19.110610751477598
2019-10-17,0.840303535576956,0.788226507332971,3,10,42,15.969646442304397,21.177349266702905
2019-10-18,0.772842639593909,0.723539444202923,4,10,42,22.7157360406091,27.646055579707696
2019-10-19,0.817173771246595,0.766213830685394,5,10,42,18.282622875340504,23.378616931460606
2019-10-20,0.769307673081729,0.726294336384439,6,10,42,23.069232691827104,27.370566361556104
2019-10-21,0.791643835616438,0.754751875064214,0,10,43,20.835616438356197,24.524812493578597
2019-10-22,0.792142088266954,0.751506240137713,1,10,43,20.785791173304602,24.849375986228694
2019-10-23,0.778704456302788,0.739282682512733,2,10,43,22.129554369721205,26.0717317487267
2019-10-24,0.771030927835051,0.729298817075261,3,10,43,22.8969072164949,27.0701182924739
2019-10-25,0.769825118140112,0.719651681122361,4,10,43,23.0174881859888,28.0348318877639
2019-10-26,0.786673679100251,0.726581968217656,5,10,43,21.3326320899749,27.341803178234404
2019-10-27,0.856653812859054,0.810514312676942,6,10,43,14.334618714094605,18.948568732305805
2019-10-28,0.837154570300638,0.793777879446414,0,10,44,16.2845429699362,20.622212055358602
2019-10-29,0.863507836484084,0.826530612244898,1,10,44,13.649216351591598,17.3469387755102
2019-10-30,0.856796309552215,0.807745890220117,2,10,44,14.320369044778502,19.2254109779883
2019-10-31,0.824957672772049,0.770114059679711,3,10,44,17.5042327227951,22.988594032028896
2019-11-01,0.824734652618483,0.764116115493724,4,11,44,17.5265347381517,23.588388450627594
2019-11-02,0.846104314230521,0.792027250966673,5,11,44,15.389568576947898,20.797274903332696
2019-11-03,0.829436474597765,0.774506696251684,6,11,44,17.056352540223497,22.549330374831598
2019-11-04,0.834133699214879,0.789598379762314,0,11,45,16.586630078512098,21.040162023768605
2019-11-05,0.877565375703409,0.830327597617472,1,11,45,12.243462429659102,16.9672402382528
2019-11-06,0.890290298569184,0.845497826536949,2,11,45,10.970970143081605,15.450217346305095
2019-11-07,0.870490930680097,0.824703476482617,3,11,45,12.950906931990303,17.5296523517383
2019-11-08,0.806933792455783,0.752394355185489,4,11,45,19.3066207544217,24.760564481451098
2019-11-09,0.851784574598655,0.794347505529614,5,11,45,14.821542540134502,20.565249447038603
2019-11-10,0.826248383463351,0.789316025961058,6,11,45,17.375161653664893,21.068397403894203
2019-11-11,0.824616236746321,0.783878272615311,0,11,46,17.5383763253679,21.612172738468903
2019-11-12,0.86185602625556,0.832873047380685,1,11,46,13.814397374443999,16.712695261931497
2019-11-13,0.885525474312513,0.855101518512199,2,11,46,11.447452568748695,14.489848148780105
2019-11-14,0.852049263072885,0.819180618158403,3,11,46,14.795073692711503,18.081938184159696
2019-11-15,0.787729357798165,0.74927370030581,4,11,46,21.2270642201835,25.072629969419
2019-11-16,0.874652915509718,0.835435495083921,5,11,46,12.534708449028198,16.4564504916079
2019-11-17,0.855871736758163,0.819595189205045,6,11,46,14.412826324183703,18.040481079495496
2019-11-18,0.867769252176679,0.827590332615458,0,11,47,13.2230747823321,17.2409667384542
2019-11-19,0.893802594670407,0.854432321107752,1,11,47,10.619740532959298,14.556767889224798
2019-11-20,0.890025247122256,0.849873537102928,2,11,47,10.997475287774405,15.012646289707199
2019-11-21,0.878484107579462,0.834794609514531,3,11,47,12.151589242053795,16.5205390485469
2019-11-22,0.837017738783955,0.791125416714565,4,11,47,16.298226121604497,20.887458328543495
2019-11-23,0.893092851025241,0.844279661016949,5,11,47,10.690714897475894,15.572033898305104
2019-11-24,0.886057793714406,0.841894399460189,6,11,47,11.394220628559404,15.810560053981105
2019-11-25,0.824727812603101,0.777957122754739,0,11,48,17.5272187396899,22.204287724526097
2019-11-26,0.892057026476578,0.862033838249624,1,11,48,10.794297352342197,13.796616175037602
2019-11-27,0.889901884171225,0.852993531020709,2,11,48,11.009811582877504,14.700646897929104
2019-11-28,0.848518518518518,0.810508572133372,3,11,48,15.148148148148199,18.949142786662797
2019-11-29,0.823201403782414,0.774422320071698,4,11,48,17.6798596217586,22.5577679928302
2019-11-30,0.849468954248366,0.794791932601481,5,11,48,15.0531045751634,20.520806739851906
2019-12-01,0.803437393381099,0.752489149859586,6,12,48,19.6562606618901,24.751085014041397
2019-12-02,0.791320219022511,0.749328449328449,0,12,49,20.867978097748896,25.0671550671551
2019-12-03,0.832067436449049,0.797344667426168,1,12,49,16.7932563550951,20.265533257383193
2019-12-04,0.828579942107952,0.783938000340657,2,12,49,17.142005789204795,21.6061999659343
2019-12-05,0.694139194139194,0.649562484071022,3,12,49,30.586080586080598,35.0437515928978
2019-12-06,0.691907676307052,0.644229230030414,4,12,49,30.809232369294804,35.5770769969586
2019-12-07,0.764199918566775,0.705612244897959,5,12,49,23.580008143322495,29.438775510204096
2019-12-08,0.808551453661864,0.762042307365559,6,12,49,19.1448546338136,23.7957692634441
2019-12-09,0.819949585884047,0.775592131674026,0,12,50,18.0050414115953,22.440786832597404
2019-12-10,0.780190202763323,0.740651062684961,1,12,50,21.980979723667705,25.934893731503905
2019-12-11,0.825148936170213,0.786203668241202,2,12,50,17.4851063829787,21.379633175879796
2019-12-12,0.746080478120267,0.69280992410022,3,12,50,25.3919521879733,30.719007589978
2019-12-13,0.751811381349626,0.702713299874529,4,12,50,24.8188618650374,29.7286700125471
2019-12-14,0.753790294882488,0.695098569391869,5,12,50,24.620970511751196,30.490143060813104
2019-12-15,0.825089757127772,0.774947368421053,6,12,50,17.4910242872228,22.505263157894696
2019-12-16,0.819716164207826,0.782009561688964,0,12,51,18.0283835792174,21.799043831103603
2019-12-17,0.78798955613577,0.740632751642804,1,12,51,21.201044386422996,25.936724835719605
2019-12-18,0.817572692793932,0.76233903314334,2,12,51,18.242730720606804,23.766096685666007
2019-12-19,0.676588615732263,0.625145518044237,3,12,51,32.341138426773696,37.485448195576296
2019-12-20,0.670886548659347,0.608848105043271,4,12,51,32.91134513406529,39.115189495672894
2019-12-21,0.704957945993802,0.630299003322259,5,12,51,29.5042054006198,36.9700996677741
2019-12-22,0.74492860963667,0.686752435365202,6,12,51,25.507139036333005,31.324756463479797
2019-12-23,0.819395931785494,0.766668042769269,0,12,52,18.060406821450602,23.333195723073096
2019-12-24,0.889196522509552,0.845553120961852,1,12,52,11.080347749044805,15.444687903814803
2019-12-25,0.923014044735082,0.87990214248647,2,12,52,7.698595526491802,12.009785751352997
2019-12-26,0.86971558589306,0.813211537596184,3,12,52,13.028441410694002,18.678846240381596
2019-12-27,0.839520667179466,0.773080346306335,4,12,52,16.047933282053396,22.691965369366496
2019-12-28,0.79352949251819,0.715788029811165,5,12,52,20.647050748180995,28.421197018883504
2019-12-29,0.815846277563804,0.762156895967469,6,12,52,18.4153722436196,23.784310403253095
2019-12-30,0.802070905062212,0.746640417700933,0,12,1,19.792909493778797,25.335958229906698
2019-12-31,0.859430314253036,0.822987872105843,1,12,1,14.056968574696405,17.7012127894157
2020-01-01,0.851309666962932,0.802762974077715,2,1,1,14.869033303706802,19.7237025922285
2020-01-02,0.789078920255512,0.73082429944774,3,1,1,21.092107974448805,26.917570055226005
2020-01-03,0.803827558420628,0.752481239409344,4,1,1,19.617244157937197,24.7518760590656
2020-01-04,0.81305082423855,0.750228227131641,5,1,1,18.694917576145,24.977177286835904
2020-01-05,0.817663110890598,0.757657173562601,6,1,1,18.233688910940206,24.234282643739903
2020-01-06,0.792385557968936,0.73724248529956,0,1,2,20.761444203106404,26.275751470043996
2020-01-07,0.863852745160266,0.814122345253222,1,1,2,13.6147254839734,18.5877654746778
2020-01-08,0.877944421924965,0.832439980181073,2,1,2,12.205557807503498,16.756001981892698
2020-01-09,0.829556349690578,0.775524384418291,3,1,2,17.0443650309422,22.447561558170904
2020-01-10,0.888468732211108,0.84608493831182,4,1,2,11.153126778889199,15.391506168818003
2020-01-11,0.868878197011902,0.820328334008918,5,1,2,13.112180298809795,17.967166599108197
2020-01-12,0.871712385341042,0.826829480271163,6,1,2,12.828761465895798,17.3170519728837
2020-01-13,0.861095691532516,0.823443725633006,0,1,3,13.890430846748403,17.655627436699394
2020-01-14,0.829885057471264,0.805196711685261,1,1,3,17.011494252873604,19.480328831473905
2020-01-15,0.855481650309317,0.823792029019206,2,1,3,14.451834969068301,17.6207970980794
2020-01-16,0.863136206216299,0.825950196592398,3,1,3,13.686379378370095,17.4049803407602
2020-01-17,0.847976429185252,0.810247378768021,4,1,3,15.202357081474805,18.9752621231979
2020-01-18,0.873954382501169,0.821335555787061,5,1,3,12.604561749883104,17.866444421293902
2020-01-19,0.831211734132053,0.805043859649123,6,1,3,16.878826586794705,19.495614035087705
2020-01-20,0.835526035679312,0.814264932397741,0,1,4,16.447396432068796,18.5735067602259
2020-01-21,0.838114172110196,0.80692365978405,1,1,4,16.188582788980398,19.307634021595
2020-01-22,0.857987072945522,0.820095075460378,2,1,4,14.201292705447798,17.990492453962204
2020-01-23,0.862019543973941,0.824639625990217,3,1,4,13.798045602605901,17.536037400978298
2020-01-24,0.797408050385563,0.746343434343434,4,1,4,20.259194961443704,25.365656565656604
2020-01-25,0.865808918513925,0.8128165374677,5,1,4,13.419108148607496,18.71834625323
2020-01-26,0.865719422882954,0.822255349000351,6,1,4,13.4280577117046,17.7744650999649
2020-01-27,0.882721537745036,0.851634570420439,0,1,5,11.727846225496396,14.8365429579561
2020-01-28,0.869863337589256,0.842949021091459,1,1,5,13.013666241074395,15.705097890854102
2020-01-29,0.8343326261415,0.808217283039749,2,1,5,16.566737385850004,19.178271696025096
2020-01-30,0.879291635921698,0.851169628572664,3,1,5,12.0708364078302,14.883037142733603
2020-01-31,0.862082863130743,0.827852998065764,4,1,5,13.7917136869257,17.214700193423603
2020-02-01,0.873216552424473,0.82659341777303,5,2,5,12.678344757552695,17.340658222697
2020-02-02,0.858818894190781,0.826680075204407,6,2,5,14.118110580921906,17.3319924795593
2020-02-03,0.834387385108357,0.817889345129746,0,2,6,16.561261489164302,18.2110654870254
2020-02-04,0.866914844113541,0.845436748391908,1,2,6,13.308515588645896,15.456325160809204
2020-02-05,0.867455512749954,0.839276699251916,2,2,6,13.254448725004597,16.072330074808406
2020-02-06,0.785631168383399,0.735774623729685,3,2,6,21.436883161660102,26.422537627031495
2020-02-07,0.744628132743003,0.694231003780949,4,2,6,25.5371867256997,30.576899621905095
2020-02-08,0.845499148893562,0.802900296050981,5,2,6,15.450085110643796,19.709970394901898
2020-02-09,0.775821771346163,0.744913225613405,6,2,6,22.417822865383698,25.5086774386595
2020-02-10,0.676718771614331,0.664178416735785,0,2,7,32.3281228385669,33.5821583264215
2020-02-11,0.738837522650188,0.729655621136775,1,2,7,26.1162477349812,27.034437886322504
2020-02-12,0.83987915407855,0.822564877355137,2,2,7,16.012084592145005,17.743512264486306
2020-02-13,0.845140933950358,0.824933020763563,3,2,7,15.485906604964194,17.5066979236437
2020-02-14,0.848126078093147,0.805207026348808,4,2,7,15.187392190685301,19.479297365119198
2020-02-15,0.817887670835949,0.76787354377145,5,2,7,18.211232916405095,23.212645622855
2020-02-16,0.762991785559879,0.729047865906342,6,2,7,23.7008214440121,27.095213409365805
2020-02-17,0.82505832753469,0.797709453634908,0,2,8,17.494167246531,20.229054636509204
2020-02-18,0.911626045187689,0.879058151980021,1,2,8,8.837395481231102,12.094184801997898
2020-02-19,0.889883812352581,0.865501155338536,2,2,8,11.011618764741904,13.4498844661464
2020-02-20,0.768591937233954,0.720976581963129,3,2,8,23.140806276604597,27.902341803687104
2020-02-21,0.861038809681053,0.82009409386057,4,2,8,13.896119031894704,17.990590613943002
2020-02-22,0.803095034652995,0.766926217833064,5,2,8,19.690496534700497,23.307378216693596
2020-02-23,0.743983813336777,0.712995613657865,6,2,8,25.601618666322302,28.700438634213498
2020-02-24,0.789619602886615,0.759000163639339,0,2,9,21.038039711338495,24.099983636066103
2020-02-25,0.862651569186876,0.82849627747314,1,2,9,13.734843081312398,17.150372252685997
2020-02-26,0.830079819538435,0.799574116726783,2,2,9,16.9920180461565,20.0425883273217
2020-02-27,0.795651264896508,0.757850895460225,3,2,9,20.434873510349206,24.214910453977502
2020-02-28,0.822152519113899,0.792884321186208,4,2,9,17.7847480886101,20.7115678813792
2020-02-29,0.822487762741146,0.771154307655388,5,2,9,17.751223725885403,22.884569234461203
2020-03-01,0.875817821113503,0.837707823445016,6,3,9,12.418217888649696,16.229217655498395
2020-03-02,0.881519692131335,0.845689902761252,0,3,10,11.848030786866504,15.4310097238748
2020-03-03,0.922525234637861,0.898532085680074,1,3,10,7.747476536213904,10.146791431992597
2020-03-04,0.910163934426229,0.883301998163613,2,3,10,8.9836065573771,11.669800183638701
2020-03-05,0.870984322796196,0.829345411040848,3,3,10,12.901567720380402,17.0654588959152
2020-03-06,0.853616813294232,0.79886766323164,4,3,10,14.6383186705768,20.113233676835996
2020-03-07,0.792885454819126,0.736881747426563,5,3,10,20.7114545180874,26.311825257343703
2020-03-08,0.849767132401863,0.808147524269693,6,3,10,15.023286759813704,19.185247573030694
2020-03-09,0.921159088910386,0.902061173147372,0,3,11,7.8840911089614,9.793882685262801
2020-03-10,0.916880047272011,0.900404498816101,1,3,11,8.3119952727989,9.959550118389904
2020-03-11,0.92378903122498,0.901516288845519,2,3,11,7.621096877501998,9.848371115448096
2020-03-12,0.869463528723871,0.845458521650386,3,3,11,13.0536471276129,15.454147834961397
2020-03-13,0.865776823633733,0.825623773479114,4,3,11,13.422317636626701,17.437622652088603
2020-03-14,0.789696201002597,0.726755792148085,5,3,11,21.030379899740304,27.324420785191506
2020-03-15,0.791056588840522,0.745274987229695,6,3,11,20.8943411159478,25.472501277030503
2020-03-16,0.832460732984293,0.786274265803882,0,3,12,16.7539267015707,21.372573419611797
2020-03-17,0.863177657826801,0.817930925721495,1,3,12,13.6822342173199,18.206907427850506
2020-03-18,0.873538788522848,0.829020167767268,2,3,12,12.646121147715196,17.097983223273204
2020-03-19,0.878930214723926,0.834716325742956,3,3,12,12.106978527607403,16.528367425704403
2020-03-20,0.873849807064411,0.830809087285771,4,3,12,12.615019293558905,16.919091271422904
2020-03-21,0.880699088145896,0.820733016408526,5,3,12,11.930091185410397,17.926698359147398
2020-03-22,0.899093841191829,0.86412875270814,6,3,12,10.0906158808171,13.587124729185994
2020-03-23,0.862888140665918,0.834160305343511,0,3,13,13.7111859334082,16.583969465648895
2020-03-24,0.858838765378804,0.829193899782135,1,3,13,14.116123462119601,17.0806100217865
2020-03-25,0.848470588235294,0.836599763872491,2,3,13,15.152941176470602,16.340023612750898
2020-03-26,0.876377575467178,0.854760753987433,3,3,13,12.362242453282201,14.523924601256699
2020-03-27,0.877270495827197,0.839929859719439,4,3,13,12.272950417280304,16.007014028056098
2020-03-28,0.851239669421488,0.808142255498362,5,3,13,14.8760330578512,19.185774450163795
2020-03-29,0.835387673956262,0.822061191626409,6,3,13,16.461232604373798,17.7938808373591
2020-03-30,0.832369942196532,0.813565340909091,0,3,14,16.763005780346795,18.643465909090896
2020-03-31,0.816117216117216,0.813800657174151,1,3,14,18.3882783882784,18.619934282584904
2020-04-01,0.843220338983051,0.817437722419929,2,4,14,15.677966101694896,18.256227758007103
2020-04-02,0.858559882439383,0.830712979890311,3,4,14,14.144011756061703,16.928702010968898
2020-04-03,0.851301115241636,0.833526458091927,4,4,14,14.869888475836401,16.647354190807295
2020-04-04,0.813589897775105,0.793458509993943,5,4,14,18.641010222489495,20.654149000605702
2020-04-05,0.833684210526316,0.818978855079938,6,4,14,16.631578947368396,18.102114492006205
2020-04-06,0.862794612794613,0.847871021083092,0,4,15,13.7205387205387,15.212897891690801
2020-04-07,0.865652724968314,0.848637316561845,1,4,15,13.434727503168597,15.136268343815495
2020-04-08,0.848804215646534,0.836916835699797,2,4,15,15.119578435346604,16.308316430020298
2020-04-09,0.830237580993521,0.806550218340611,3,4,15,16.976241900647903,19.344978165938898
2020-04-10,0.830894308943089,0.810526315789474,4,4,15,16.9105691056911,18.9473684210526
2020-04-11,0.799565846599131,0.776383763837638,5,4,15,20.043415340086902,22.361623616236205
2020-04-12,0.843541944074567,0.834893048128342,6,4,15,15.645805592543304,16.5106951871658
2020-04-13,0.847709696609161,0.849045691150954,0,4,16,15.229030339083904,15.095430884904603
2020-04-14,0.842244807777287,0.834778837814397,1,4,16,15.775519222271296,16.5221162185603
2020-04-15,0.845656565656566,0.825688073394495,2,4,16,15.4343434343434,17.431192660550497
2020-04-16,0.848196591359493,0.838709677419355,3,4,16,15.1803408640507,16.129032258064502
2020-04-17,0.8325,0.822566752799311,4,4,16,16.75,17.743324720068898
2020-04-18,0.807220708446866,0.773507206588881,5,4,16,19.2779291553134,22.649279341111907
2020-04-19,0.828870779976717,0.811041548093341,6,4,16,17.1129220023283,18.895845190665906
2020-04-20,0.857569296375267,0.842017507294706,0,4,17,14.243070362473297,15.798249270529396
2020-04-21,0.848137535816619,0.839263803680982,1,4,17,15.1862464183381,16.073619631901803
2020-04-22,0.862002319288751,0.839662447257384,2,4,17,13.799768071124896,16.033755274261598
2020-04-23,0.852820321255136,0.841204908888062,3,4,17,14.717967874486405,15.879509111193801
2020-04-24,0.837626854020296,0.825293879205513,4,4,17,16.237314597970396,17.4706120794487
2020-04-25,0.793015873015873,0.770939086294416,5,4,17,20.698412698412703,22.9060913705584
2020-04-26,0.843589743589743,0.831142568250758,6,4,17,15.641025641025696,16.885743174924194
2020-04-27,0.864600326264274,0.855715427657874,0,4,18,13.539967373572603,14.4284572342126
2020-04-28,0.847313490529571,0.827639155470249,1,4,18,15.268650947042905,17.2360844529751
2020-04-29,0.832736389684814,0.820376286829961,2,4,18,16.7263610315186,17.9623713170039
2020-04-30,0.820906432748538,0.808198570891312,3,4,18,17.909356725146196,19.180142910868803
2020-05-01,0.835185185185185,0.803030303030303,4,5,18,16.481481481481495,19.696969696969703
2020-05-02,0.779187817258883,0.753953194180898,5,5,18,22.081218274111702,24.6046805819102
2020-05-03,0.828960645812311,0.817907444668008,6,5,18,17.103935418768902,18.209255533199197
2020-05-04,0.830357142857143,0.822865738999624,0,5,19,16.964285714285698,17.713426100037598
2020-05-05,0.819857089131252,0.828798185941043,1,5,19,18.0142910868748,17.120181405895696
2020-05-06,0.839732300105671,0.832522585128561,2,5,19,16.0267699894329,16.747741487143898
2020-05-07,0.831135531135531,0.815333579063767,3,5,19,16.886446886446905,18.4666420936233
2020-05-08,0.828366247755835,0.803512623490669,4,5,19,17.163375224416498,19.6487376509331
2020-05-09,0.802228412256267,0.745667970933482,5,5,19,19.777158774373305,25.433202906651797
2020-05-10,0.838620689655172,0.818511796733212,6,5,19,16.1379310344828,18.148820326678806
2020-05-11,0.829710144927536,0.823843416370107,0,5,20,17.028985507246396,17.615658362989294
2020-05-12,0.821365405022992,0.802677942212826,1,5,20,17.863459497700795,19.732205778717404
2020-05-13,0.815025041736227,0.80403172504957,2,5,20,18.497495826377296,19.596827495043
2020-05-14,0.805355976485957,0.796604635977799,3,5,20,19.464402351404296,20.339536402220105
2020-05-15,0.817317153164972,0.793313069908814,4,5,20,18.2682846835028,20.6686930091186
2020-05-16,0.756371049949032,0.723556463975472,5,5,20,24.362895005096796,27.6443536024528
2020-05-17,0.810187200696561,0.796024200518582,6,5,20,18.9812799303439,20.397579948141797
2020-05-18,0.825008611780916,0.81000676132522,0,5,21,17.4991388219084,18.999323867478
2020-05-19,0.816727757414195,0.795060080106809,1,5,21,18.3272242585805,20.493991989319106
2020-05-20,0.814611872146119,0.790599578186201,2,5,21,18.538812785388103,20.9400421813799
2020-05-21,0.794605809128631,0.785763648928818,3,5,21,20.5394190871369,21.4236351071182
2020-05-22,0.832827772160431,0.811699550017307,4,5,21,16.7172227839569,18.8300449982693
2020-05-23,0.795879252515573,0.763005780346821,5,5,21,20.4120747484427,23.699421965317903
2020-05-24,0.833729216152019,0.810196078431372,6,5,21,16.6270783847981,18.980392156862802
2020-05-25,0.846461949265687,0.834371925221384,0,5,22,15.353805073431303,16.562807477861597
2020-05-26,0.834933415918241,0.825100963031997,1,5,22,16.506658408175902,17.4899036968003
2020-05-27,0.832746478873239,0.813831339363875,2,5,22,16.725352112676095,18.616866063612502
2020-05-28,0.840673958025421,0.822446555819477,3,5,22,15.9326041974579,17.7553444180523
2020-05-29,0.839880952380952,0.82091821222256,4,5,22,16.011904761904805,17.908178777744
2020-05-30,0.804208600182983,0.776201372997712,5,5,22,19.579139981701697,22.379862700228802
2020-05-31,0.84577522559475,0.821590440873506,6,5,22,15.422477440524995,17.840955912649402
2020-06-01,0.837803723572105,0.80363748458693,0,6,23,16.219627642789504,19.636251541307004
2020-06-02,0.840935334872979,0.82237600922722,1,6,23,15.9064665127021,17.762399077278
2020-06-03,0.83778777454353,0.809548656404905,2,6,23,16.221222545646995,19.045134359509497
2020-06-04,0.848203373258372,0.821086261980831,3,6,23,15.179662674162797,17.8913738019169
2020-06-05,0.831147150011925,0.805893813930833,4,6,23,16.885284998807503,19.410618606916696
2020-06-06,0.849824561403509,0.813928948294055,5,6,23,15.017543859649097,18.607105170594494
2020-06-07,0.859659424544921,0.822080556360475,6,6,23,14.034057545507906,17.791944363952506
2020-06-08,0.860246198406951,0.834726534511583,0,6,24,13.975380159304896,16.527346548841702
2020-06-09,0.876530867283179,0.856856856856857,1,6,24,12.346913271682103,14.314314314314302
2020-06-10,0.845906902086677,0.815825375170532,2,6,24,15.409309791332305,18.4174624829468
2020-06-11,0.853314853314853,0.839389030317056,3,6,24,14.668514668514698,16.061096968294397
2020-06-12,0.858755811379234,0.835820895522388,4,6,24,14.124418862076604,16.417910447761198
2020-06-13,0.855394524959742,0.822378967617826,5,6,24,14.4605475040258,17.762103238217396
2020-06-14,0.873441231095781,0.844905559989359,6,6,24,12.655876890421903,15.509444001064098
2020-06-15,0.85739785799286,0.824838898652607,0,6,25,14.260214200714005,17.516110134739304
2020-06-16,0.869945133103028,0.849605821710127,1,6,25,13.005486689697198,15.0394178289873
2020-06-17,0.84392397773085,0.815955615075569,2,6,25,15.607602226914995,18.4044384924431
2020-06-18,0.863244660921693,0.845012211159121,3,6,25,13.675533907830694,15.498778884087905
