year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,12,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4128.00,831.00,289.32,39.81,196.09,0.00,305.77,109.00,9.00,61797.00,27060.00,4781.00,7202.00,0.00,22754.00
2022,12,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1100.00,197.00,105.40,11.16,40.73,1.00,38.71,20.00,2.00,10470.00,5788.00,818.00,1613.00,37.00,2214.00
2022,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17779.00,1990.00,701.27,48.47,639.56,3.39,597.31,68.00,7.00,126308.00,63559.00,6302.00,19191.00,173.00,37083.00
2022,11,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",779.00,186.00,69.15,2.25,86.51,0.00,28.09,4.00,5.00,13312.00,8218.00,554.00,2881.00,0.00,1659.00
2022,11,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",748.00,106.00,49.59,2.30,41.64,0.00,12.46,4.00,1.00,5407.00,3247.00,117.00,1337.00,0.00,706.00
2022,11,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1996.00,250.00,93.07,5.71,81.25,0.00,69.97,14.00,1.00,16457.00,8859.00,451.00,2848.00,0.00,4299.00
2022,11,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",426.00,57.00,30.65,0.53,20.77,0.00,5.05,0.00,0.00,3324.00,2474.00,27.00,612.00,0.00,211.00
2022,11,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",449.00,52.00,32.25,0.00,11.26,0.00,8.50,2.00,0.00,3027.00,2204.00,0.00,357.00,0.00,466.00
2022,11,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",661.00,123.00,47.77,1.23,53.31,0.00,20.68,3.00,4.00,6680.00,3272.00,91.00,2257.00,0.00,1060.00
2022,11,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",917.00,161.00,60.97,4.75,72.97,0.00,22.32,5.00,1.00,10791.00,6038.00,602.00,2460.00,0.00,1691.00
2022,11,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",834.00,159.00,73.73,2.19,60.12,0.00,22.96,3.00,5.00,11175.00,6383.00,580.00,2721.00,0.00,1491.00
2022,11,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4723.00,517.00,179.96,6.79,133.13,0.00,197.12,21.00,2.00,40215.00,20545.00,1270.00,4454.00,0.00,13946.00
2022,11,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",431.00,80.00,33.36,1.00,35.15,0.00,10.49,1.00,1.00,4949.00,1841.00,329.00,1945.00,0.00,834.00
2022,11,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",807.00,134.00,71.48,1.77,44.68,0.00,16.07,0.00,0.00,6766.00,4277.00,121.00,1477.00,0.00,891.00
2022,11,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",228.00,14.00,5.96,0.00,4.34,0.00,3.70,0.00,0.00,547.00,298.00,0.00,95.00,0.00,154.00
2022,11,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",655.00,171.00,53.11,3.12,85.88,0.00,28.88,5.00,5.00,8898.00,4111.00,309.00,2793.00,0.00,1685.00
2022,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2227.00,421.00,133.66,5.62,175.30,0.87,105.54,16.00,0.00,26482.00,11567.00,562.00,5658.00,40.00,8655.00
2022,11,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1163.00,192.00,72.39,5.29,89.64,0.00,24.69,3.00,2.00,10333.00,5665.00,542.00,2937.00,0.00,1189.00
2022,11,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2850.00,433.00,160.61,12.54,167.61,1.92,90.33,21.00,2.00,23045.00,9910.00,1413.00,4793.00,82.00,6847.00
2022,11,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2084.00,445.00,128.62,8.60,199.89,2.00,105.89,29.00,12.00,30446.00,12788.00,837.00,10107.00,149.00,6565.00
2022,11,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1467.00,256.00,92.39,2.98,108.64,0.61,51.37,80.00,0.00,12337.00,5571.00,334.00,3275.00,35.00,3122.00
2022,11,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",91.00,12.00,10.12,0.00,0.11,0.00,1.76,0.00,1.00,381.00,338.00,0.00,3.00,0.00,40.00
2022,11,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",649.00,135.00,51.78,0.76,60.11,0.83,21.52,1.00,1.00,6968.00,3628.00,47.00,2070.00,60.00,1163.00
2022,11,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4702.00,665.00,199.76,18.82,207.14,0.00,239.28,60.00,18.00,58552.00,21214.00,5930.00,11525.00,0.00,19883.00
2022,11,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",901.00,159.00,55.99,1.00,62.79,0.00,39.22,6.00,3.00,10281.00,4745.00,140.00,2785.00,0.00,2611.00
2022,11,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",441.00,61.00,28.10,3.03,20.55,0.00,9.32,0.00,0.00,2544.00,1422.00,248.00,601.00,0.00,273.00
2022,11,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",773.00,118.00,42.79,4.52,52.10,0.00,18.59,3.00,0.00,7601.00,3157.00,1647.00,1585.00,0.00,1212.00
2022,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",757.00,152.00,56.76,2.21,70.13,0.00,22.90,3.00,0.00,7126.00,3612.00,153.00,2211.00,0.00,1150.00
2022,11,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2603.00,326.00,104.33,7.26,121.84,0.00,92.57,19.00,14.00,28813.00,13111.00,860.00,4145.00,0.00,10697.00
2022,11,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1015.00,115.00,51.36,2.54,42.99,0.00,18.12,4.00,0.00,6837.00,4376.00,226.00,1344.00,0.00,891.00
2022,11,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",3921.00,496.00,166.73,10.65,147.60,0.00,171.02,13.00,0.00,37622.00,18137.00,1234.00,6074.00,0.00,12177.00
2022,11,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",972.00,155.00,74.75,3.83,48.66,0.71,27.05,11.00,2.00,10965.00,6165.00,837.00,1638.00,25.00,2300.00
2022,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17890.00,1557.00,639.95,26.10,351.53,3.74,535.68,71.00,4.00,109340.00,63866.00,3111.00,10430.00,321.00,31612.00
2022,10,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",816.00,134.00,58.41,4.79,44.97,0.00,25.83,0.00,1.00,8175.00,5151.00,171.00,1359.00,0.00,1494.00
2022,10,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",743.00,66.00,42.53,0.89,15.42,0.00,7.16,1.00,2.00,4065.00,3043.00,17.00,507.00,0.00,498.00
2022,10,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1925.00,344.00,109.37,3.56,155.57,0.00,75.50,10.00,1.00,26218.00,12972.00,130.00,6581.00,0.00,6535.00
2022,10,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",420.00,40.00,27.96,1.00,8.08,0.00,2.96,0.00,0.00,1706.00,1289.00,16.00,257.00,0.00,144.00
2022,10,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",448.00,22.00,12.38,1.00,2.44,0.00,6.18,0.00,0.00,1282.00,646.00,180.00,79.00,0.00,377.00
2022,10,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",692.00,124.00,64.86,0.00,46.54,0.79,11.81,0.00,1.00,5963.00,3941.00,0.00,1416.00,30.00,576.00
2022,10,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",882.00,97.00,47.76,1.18,30.13,0.00,17.93,1.00,1.00,5441.00,3510.00,39.00,981.00,0.00,911.00
2022,10,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",875.00,133.00,60.77,1.10,48.30,0.00,22.83,3.00,4.00,8231.00,4380.00,21.00,2478.00,0.00,1352.00
2022,10,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4682.00,457.00,167.99,7.42,122.25,1.00,158.33,22.00,0.00,26853.00,13847.00,401.00,3495.00,25.00,9085.00
2022,10,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",434.00,88.00,27.57,0.00,56.57,0.00,3.87,1.00,0.00,4461.00,1714.00,0.00,2480.00,0.00,267.00
2022,10,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",770.00,100.00,49.82,0.70,32.41,1.00,16.06,4.00,1.00,6299.00,4315.00,68.00,1020.00,55.00,841.00
2022,10,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",229.00,17.00,12.55,0.80,0.66,0.00,2.99,0.00,0.00,897.00,773.00,12.00,17.00,0.00,95.00
2022,10,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",669.00,121.00,51.50,1.17,46.73,0.00,21.60,3.00,3.00,6684.00,4101.00,30.00,1496.00,0.00,1057.00
2022,10,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2346.00,559.00,163.43,3.62,279.57,1.00,111.38,12.00,2.00,35522.00,14800.00,201.00,10642.00,23.00,9856.00
2022,10,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1212.00,118.00,60.30,0.00,47.42,0.00,10.28,3.00,2.00,5101.00,3109.00,0.00,1710.00,0.00,282.00
2022,10,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2894.00,348.00,176.59,0.00,91.88,0.00,79.53,8.00,0.00,23594.00,15546.00,0.00,3478.00,0.00,4570.00
2022,10,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2090.00,404.00,101.97,11.44,201.74,0.00,88.84,32.00,9.00,30994.00,10520.00,1509.00,12304.00,0.00,6661.00
2022,10,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1448.00,176.00,86.66,1.41,45.87,0.00,42.06,1.00,1.00,10452.00,6340.00,119.00,1278.00,0.00,2715.00
2022,10,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",93.00,14.00,9.05,0.00,2.33,0.00,2.62,0.00,0.00,864.00,495.00,0.00,273.00,0.00,96.00
2022,10,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",644.00,115.00,54.95,0.06,43.78,1.00,15.22,2.00,2.00,6855.00,3154.00,9.00,2621.00,30.00,1041.00
2022,10,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4731.00,452.00,183.09,2.93,130.96,2.90,132.12,17.00,1.00,28515.00,16582.00,126.00,3838.00,110.00,7859.00
2022,10,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",928.00,113.00,65.22,2.66,29.56,0.00,15.56,4.00,0.00,7669.00,5101.00,100.00,998.00,0.00,1470.00
2022,10,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",457.00,43.00,25.82,0.00,13.59,0.00,3.59,1.00,1.00,2458.00,1754.00,0.00,564.00,0.00,140.00
2022,10,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",729.00,92.00,43.19,2.98,33.79,0.00,12.05,0.00,4.00,4780.00,2272.00,889.00,1147.00,0.00,472.00
2022,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",793.00,94.00,45.00,2.10,33.68,0.00,13.23,0.00,1.00,5978.00,4510.00,53.00,902.00,0.00,513.00
2022,10,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2601.00,250.00,133.78,1.08,49.87,0.00,65.27,4.00,2.00,19857.00,12829.00,220.00,1638.00,0.00,5170.00
2022,10,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1079.00,93.00,55.37,1.73,13.82,1.00,21.08,1.00,2.00,5990.00,4331.00,53.00,324.00,17.00,1265.00
2022,10,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",3987.00,329.00,137.15,7.88,57.11,0.00,126.85,4.00,1.00,26148.00,15009.00,1483.00,1501.00,0.00,8155.00
2022,10,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",923.00,104.00,60.78,1.00,19.65,0.00,22.58,1.00,0.00,7258.00,4764.00,220.00,726.00,0.00,1548.00
2022,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17498.00,1365.00,578.91,74.11,326.80,1.00,384.18,178.00,11.00,93566.00,54061.00,4628.00,11784.00,65.00,23028.00
2022,9,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",796.00,80.00,44.99,1.61,20.80,0.00,12.60,0.00,1.00,6017.00,4182.00,77.00,730.00,0.00,1028.00
2022,9,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",726.00,75.00,46.67,0.95,16.76,0.00,10.61,1.00,0.00,3762.00,2785.00,41.00,551.00,0.00,385.00
2022,9,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1894.00,273.00,100.96,8.45,103.46,0.00,60.13,23.00,1.00,19686.00,8660.00,488.00,4872.00,0.00,5666.00
2022,9,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",402.00,29.00,16.19,0.13,7.90,0.00,4.78,0.00,1.00,1372.00,721.00,4.00,481.00,0.00,166.00
2022,9,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",442.00,15.00,10.00,0.00,2.40,0.00,2.61,5.00,0.00,614.00,479.00,0.00,65.00,0.00,70.00
2022,9,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",675.00,87.00,47.19,1.57,30.99,0.00,7.25,0.00,2.00,3854.00,2122.00,103.00,1435.00,0.00,194.00
2022,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",884.00,101.00,49.55,0.26,35.77,0.00,15.42,1.00,2.00,5401.00,3408.00,9.00,1243.00,0.00,741.00
2022,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",865.00,92.00,48.05,1.30,21.03,0.00,21.62,0.00,1.00,6350.00,3543.00,57.00,1168.00,0.00,1582.00
2022,9,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4578.00,404.00,159.61,13.97,92.05,1.00,137.37,30.00,4.00,28862.00,14821.00,1575.00,3019.00,19.00,9428.00
2022,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",456.00,62.00,28.88,0.60,28.83,0.00,3.69,1.00,3.00,4223.00,2460.00,18.00,1601.00,0.00,144.00
2022,9,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",767.00,132.00,55.75,1.96,50.95,0.00,23.34,4.00,6.00,8224.00,4614.00,295.00,2026.00,0.00,1289.00
2022,9,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",220.00,14.00,7.75,0.00,5.14,0.00,1.11,1.00,1.00,1149.00,978.00,0.00,129.00,0.00,42.00
2022,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",624.00,68.00,39.16,0.00,12.37,1.00,15.47,0.00,0.00,4191.00,2644.00,0.00,363.00,60.00,1124.00
2022,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2184.00,406.00,134.59,14.86,165.13,1.13,90.29,32.00,8.00,29967.00,15108.00,1108.00,6006.00,109.00,7636.00
2022,9,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: McCarran International",1163.00,168.00,63.39,1.45,80.86,0.00,22.30,2.00,0.00,7811.00,3987.00,27.00,2689.00,0.00,1108.00
2022,9,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2840.00,366.00,170.66,8.89,112.00,1.00,73.45,12.00,1.00,25779.00,15112.00,328.00,3495.00,53.00,6791.00
2022,9,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2050.00,296.00,68.69,13.01,130.47,1.00,82.84,33.00,3.00,18010.00,5182.00,695.00,6713.00,46.00,5374.00
2022,9,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1428.00,200.00,73.47,7.42,71.03,3.39,44.69,103.00,15.00,10186.00,4461.00,735.00,2688.00,190.00,2112.00
2022,9,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",88.00,8.00,5.00,0.02,0.38,0.00,2.60,0.00,0.00,534.00,387.00,1.00,18.00,0.00,128.00
2022,9,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",631.00,152.00,64.08,0.53,62.50,0.00,24.89,1.00,0.00,7936.00,3877.00,8.00,2302.00,0.00,1749.00
2022,9,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4704.00,374.00,155.75,10.95,90.38,0.00,116.92,26.00,4.00,27947.00,14589.00,793.00,3065.00,0.00,9500.00
2022,9,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",876.00,99.00,47.80,3.52,29.10,0.00,18.58,0.00,4.00,7248.00,3368.00,188.00,1795.00,0.00,1897.00
2022,9,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",423.00,19.00,10.31,1.00,3.86,0.00,3.83,2.00,0.00,843.00,379.00,23.00,197.00,0.00,244.00
2022,9,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",699.00,57.00,33.25,2.00,11.21,0.00,10.54,1.00,1.00,2903.00,1980.00,74.00,300.00,0.00,549.00
2022,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",774.00,97.00,48.16,0.00,27.27,0.00,21.57,0.00,1.00,6065.00,3887.00,0.00,1065.00,0.00,1113.00
2022,9,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2624.00,246.00,107.54,6.41,68.52,0.00,63.53,7.00,4.00,19180.00,12351.00,523.00,2368.00,0.00,3938.00
2022,9,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1050.00,122.00,56.66,0.00,40.80,0.00,24.54,1.00,2.00,7611.00,4186.00,0.00,1964.00,0.00,1461.00
2022,9,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4109.00,342.00,124.15,6.56,71.83,0.00,139.45,13.00,0.00,29697.00,15631.00,441.00,2382.00,0.00,11243.00
2022,9,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",927.00,93.00,42.88,4.28,25.87,0.00,19.98,78.00,3.00,6350.00,3198.00,234.00,1193.00,0.00,1725.00
2022,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18263.00,2350.00,836.90,116.23,610.00,2.47,784.40,92.00,47.00,183237.00,96937.00,8971.00,25725.00,176.00,51428.00
2022,8,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",844.00,156.00,70.58,7.83,42.48,0.87,34.23,8.00,6.00,11335.00,6435.00,380.00,1887.00,33.00,2600.00
2022,8,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",717.00,117.00,61.16,7.62,24.61,0.00,23.61,3.00,3.00,6807.00,4335.00,331.00,720.00,0.00,1421.00
2022,8,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1896.00,554.00,168.77,16.85,258.97,0.00,109.41,20.00,4.00,43208.00,19324.00,1429.00,12514.00,0.00,9941.00
2022,8,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",424.00,69.00,33.19,5.51,22.09,0.00,8.21,5.00,2.00,4418.00,2176.00,601.00,1266.00,0.00,375.00
2022,8,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",463.00,66.00,38.31,1.43,14.72,0.00,11.54,1.00,1.00,4021.00,2657.00,75.00,595.00,0.00,694.00
2022,8,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",701.00,141.00,53.94,4.62,55.90,0.00,26.54,14.00,4.00,10275.00,3851.00,245.00,4609.00,0.00,1570.00
2022,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",955.00,152.00,70.35,6.54,48.09,0.00,27.02,5.00,1.00,8456.00,4030.00,282.00,2335.00,0.00,1809.00
2022,8,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",921.00,181.00,73.68,8.05,52.37,0.00,46.90,10.00,13.00,13806.00,6001.00,345.00,3337.00,0.00,4123.00
2022,8,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4974.00,647.00,224.86,35.22,146.89,1.00,239.03,48.00,4.00,53381.00,20733.00,2381.00,9401.00,36.00,20830.00
2022,8,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",497.00,113.00,40.25,4.87,55.24,1.00,11.64,7.00,2.00,9676.00,2864.00,285.00,5675.00,17.00,835.00
2022,8,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",805.00,157.00,83.49,6.91,36.04,0.59,29.97,6.00,0.00,8799.00,5107.00,342.00,1559.00,59.00,1732.00
2022,8,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",221.00,27.00,14.54,2.90,6.47,0.00,3.09,0.00,3.00,2547.00,1373.00,146.00,582.00,0.00,446.00
2022,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",578.00,114.00,50.88,5.03,30.75,0.00,27.34,7.00,6.00,8354.00,4367.00,302.00,1679.00,0.00,2006.00
2022,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2282.00,528.00,152.75,13.32,220.07,0.00,141.87,40.00,8.00,38665.00,15226.00,952.00,10680.00,0.00,11807.00
2022,8,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: McCarran International",1204.00,177.00,89.19,5.68,53.79,0.00,28.33,7.00,3.00,12037.00,7465.00,322.00,2791.00,0.00,1459.00
2022,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2922.00,440.00,203.84,18.64,118.90,0.00,98.62,28.00,1.00,39066.00,25928.00,1122.00,5200.00,0.00,6816.00
2022,8,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2107.00,464.00,123.10,19.16,212.71,0.00,109.04,57.00,21.00,50955.00,17155.00,3558.00,21221.00,0.00,9021.00
2022,8,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1563.00,335.00,135.05,11.82,121.58,0.81,65.74,8.00,9.00,19734.00,8631.00,891.00,5854.00,17.00,4341.00
2022,8,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",89.00,23.00,12.20,0.53,7.69,0.00,2.57,0.00,1.00,990.00,552.00,48.00,231.00,0.00,159.00
2022,8,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",648.00,138.00,58.59,4.45,47.19,0.00,27.76,2.00,0.00,9121.00,5151.00,233.00,1905.00,0.00,1832.00
2022,8,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5181.00,713.00,254.02,38.69,168.69,0.00,251.59,25.00,2.00,53617.00,24451.00,4766.00,7731.00,0.00,16669.00
2022,8,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",889.00,191.00,70.78,4.31,83.30,0.00,32.61,20.00,6.00,14833.00,5581.00,457.00,6373.00,0.00,2422.00
2022,8,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",427.00,66.00,31.64,5.15,20.72,0.00,8.49,2.00,2.00,3949.00,2047.00,338.00,831.00,0.00,733.00
2022,8,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",755.00,111.00,46.56,3.31,36.42,0.00,24.71,5.00,1.00,6004.00,2868.00,364.00,1240.00,0.00,1532.00
2022,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",820.00,99.00,49.19,6.70,27.39,0.00,15.72,5.00,1.00,8678.00,6351.00,188.00,1197.00,0.00,942.00
2022,8,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2801.00,360.00,156.94,12.56,73.04,0.00,117.45,23.00,2.00,35723.00,22755.00,844.00,2624.00,0.00,9500.00
2022,8,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",953.00,121.00,66.37,7.82,26.01,0.00,20.80,6.00,1.00,7424.00,4652.00,276.00,1064.00,0.00,1432.00
2022,8,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4365.00,511.00,191.65,24.07,89.50,1.00,204.78,24.00,3.00,40591.00,18921.00,1991.00,3204.00,70.00,16405.00
2022,8,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",973.00,176.00,86.27,6.83,44.69,0.60,37.61,4.00,4.00,9774.00,5017.00,515.00,1880.00,51.00,2311.00
2022,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18388.00,3479.00,1096.18,134.80,822.76,2.00,1423.26,171.00,50.00,259825.00,119425.00,9972.00,37919.00,85.00,92424.00
2022,7,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",827.00,195.00,102.09,5.42,36.68,0.00,50.81,4.00,0.00,11806.00,6733.00,292.00,1365.00,0.00,3416.00
2022,7,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",727.00,143.00,74.25,7.44,24.78,0.73,35.81,3.00,0.00,7896.00,4390.00,402.00,759.00,61.00,2284.00
2022,7,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",1885.00,490.00,163.84,19.97,172.35,0.00,133.83,19.00,0.00,35126.00,15334.00,1432.00,8034.00,0.00,10326.00
2022,7,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",409.00,100.00,57.95,5.14,23.55,0.00,13.36,6.00,0.00,8180.00,5793.00,417.00,1231.00,0.00,739.00
2022,7,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",465.00,72.00,42.75,0.82,15.75,0.00,12.68,1.00,3.00,4084.00,2563.00,14.00,666.00,0.00,841.00
2022,7,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",698.00,197.00,101.68,6.20,49.48,0.00,39.64,9.00,7.00,12058.00,6865.00,376.00,2481.00,0.00,2336.00
2022,7,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",945.00,230.00,100.91,4.61,72.93,0.00,51.54,14.00,3.00,12895.00,6637.00,178.00,2736.00,0.00,3344.00
